image_name,split,class_present,source,source_group
RDD2020_Japan_Japan_009279.jpg,train,pothole,RDD2020,Japan_0092
RDD2020_Japan_Japan_009282.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009287.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009288.jpg,train,both,RDD2020,Japan_0092
RDD2020_Japan_Japan_009290.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009291.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009293.jpg,train,pothole,RDD2020,Japan_0092
RDD2020_Japan_Japan_009295.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009296.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009297.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009298.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_Japan_Japan_009299.jpg,train,alligator_crack,RDD2020,Japan_0092
RDD2020_India_India_006502.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006518.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006519.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006520.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006524.jpg,train,both,RDD2020,India_0065
RDD2020_India_India_006529.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006530.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006532.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006535.jpg,train,both,RDD2020,India_0065
RDD2020_India_India_006536.jpg,train,both,RDD2020,India_0065
RDD2020_India_India_006537.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006543.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006544.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006545.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006549.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006555.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006557.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006564.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006580.jpg,train,both,RDD2020,India_0065
RDD2020_India_India_006581.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006582.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006589.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006592.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006593.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006594.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_India_India_006595.jpg,train,pothole,RDD2020,India_0065
RDD2020_India_India_006598.jpg,train,alligator_crack,RDD2020,India_0065
RDD2020_Japan_Japan_008804.jpg,train,pothole,RDD2020,Japan_0088
RDD2020_Japan_Japan_008805.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008808.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008809.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008813.jpg,train,both,RDD2020,Japan_0088
RDD2020_Japan_Japan_008816.jpg,train,both,RDD2020,Japan_0088
RDD2020_Japan_Japan_008817.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008818.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008819.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008825.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008827.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008828.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008830.jpg,train,pothole,RDD2020,Japan_0088
RDD2020_Japan_Japan_008831.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008832.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008835.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008839.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008840.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008843.jpg,train,both,RDD2020,Japan_0088
RDD2020_Japan_Japan_008844.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008845.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008846.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008848.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008852.jpg,train,both,RDD2020,Japan_0088
RDD2020_Japan_Japan_008855.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008858.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008862.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008870.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008872.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008874.jpg,train,pothole,RDD2020,Japan_0088
RDD2020_Japan_Japan_008876.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008877.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008878.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008882.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008888.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008889.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008890.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008891.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008894.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_Japan_Japan_008898.jpg,train,alligator_crack,RDD2020,Japan_0088
RDD2020_India_India_007900.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007906.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007909.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007911.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007912.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007915.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007917.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007920.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007935.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007943.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007946.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007954.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007955.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007962.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007964.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007966.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007972.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007974.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007981.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007983.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007985.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007989.jpg,train,pothole,RDD2020,India_0079
RDD2020_India_India_007991.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007997.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_India_India_007998.jpg,train,both,RDD2020,India_0079
RDD2020_India_India_007999.jpg,train,alligator_crack,RDD2020,India_0079
RDD2020_Japan_Japan_007101.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007105.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007109.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007111.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007114.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007117.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007121.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007123.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007127.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007128.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007129.jpg,train,both,RDD2020,Japan_0071
RDD2020_Japan_Japan_007134.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007139.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007142.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007143.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007145.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007148.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007149.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007152.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007153.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007158.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007159.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007160.jpg,train,both,RDD2020,Japan_0071
RDD2020_Japan_Japan_007162.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007163.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007164.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007166.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007167.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007168.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007171.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007173.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Japan_Japan_007176.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007184.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007186.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007187.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007191.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007193.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007194.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007195.jpg,train,alligator_crack,RDD2020,Japan_0071
RDD2020_Japan_Japan_007196.jpg,train,pothole,RDD2020,Japan_0071
RDD2020_Czech_Czech_001107.jpg,train,pothole,RDD2020,Czech_0011
RDD2020_Czech_Czech_001114.jpg,train,pothole,RDD2020,Czech_0011
RDD2020_Czech_Czech_001120.jpg,train,alligator_crack,RDD2020,Czech_0011
RDD2020_Czech_Czech_001129.jpg,train,pothole,RDD2020,Czech_0011
RDD2020_Czech_Czech_001167.jpg,train,alligator_crack,RDD2020,Czech_0011
RDD2020_Czech_Czech_001176.jpg,train,alligator_crack,RDD2020,Czech_0011
RDD2020_Czech_Czech_001190.jpg,train,alligator_crack,RDD2020,Czech_0011
RDD2020_Czech_Czech_001025.jpg,train,pothole,RDD2020,Czech_0010
RDD2020_Czech_Czech_001041.jpg,train,alligator_crack,RDD2020,Czech_0010
RDD2020_Czech_Czech_001053.jpg,train,pothole,RDD2020,Czech_0010
RDD2020_Czech_Czech_001054.jpg,train,pothole,RDD2020,Czech_0010
RDD2020_Czech_Czech_001057.jpg,train,alligator_crack,RDD2020,Czech_0010
RDD2020_Czech_Czech_001090.jpg,train,pothole,RDD2020,Czech_0010
RDD2020_Czech_Czech_001099.jpg,train,alligator_crack,RDD2020,Czech_0010
RDD2020_Japan_Japan_002101.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002104.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002110.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002115.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002120.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002121.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002122.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002124.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002125.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002133.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002134.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002138.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002142.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002143.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002146.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002148.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002151.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002152.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002153.jpg,train,pothole,RDD2020,Japan_0021
RDD2020_Japan_Japan_002154.jpg,train,both,RDD2020,Japan_0021
RDD2020_Japan_Japan_002155.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002163.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002168.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002169.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002172.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002179.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002181.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002182.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002184.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002188.jpg,train,pothole,RDD2020,Japan_0021
RDD2020_Japan_Japan_002189.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002192.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_Japan_Japan_002197.jpg,train,alligator_crack,RDD2020,Japan_0021
RDD2020_India_India_000400.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000402.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000403.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000405.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000406.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000407.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000408.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000409.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000410.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000411.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000412.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000414.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000415.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000416.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000417.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000418.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000420.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000421.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000423.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000424.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000425.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000426.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000427.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000428.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000429.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000430.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000431.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000432.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000433.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000434.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000436.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000437.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000438.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000439.jpg,train,both,RDD2020,India_0004
RDD2020_India_India_000440.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000442.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000444.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000445.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000446.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000447.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000448.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000449.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000451.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000452.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000453.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000454.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000455.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000456.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000457.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000459.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000461.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000462.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000465.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000466.jpg,train,both,RDD2020,India_0004
RDD2020_India_India_000467.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000470.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000471.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000472.jpg,train,both,RDD2020,India_0004
RDD2020_India_India_000473.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000474.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000475.jpg,train,both,RDD2020,India_0004
RDD2020_India_India_000476.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000477.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000478.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000480.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000481.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000482.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000483.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000484.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000485.jpg,train,pothole,RDD2020,India_0004
RDD2020_India_India_000486.jpg,train,both,RDD2020,India_0004
RDD2020_India_India_000487.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000488.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000489.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000492.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000493.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000494.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000495.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000496.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000497.jpg,train,negative_background,RDD2020,India_0004
RDD2020_India_India_000498.jpg,train,alligator_crack,RDD2020,India_0004
RDD2020_India_India_000499.jpg,train,negative_background,RDD2020,India_0004
RDD2020_Japan_Japan_012401.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012403.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012404.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012406.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012411.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012415.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012416.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012420.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012422.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012425.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012426.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012427.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012429.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012430.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012432.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012436.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012438.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012443.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012444.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012446.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012448.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012452.jpg,train,pothole,RDD2020,Japan_0124
RDD2020_Japan_Japan_012454.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012456.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012463.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012464.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012468.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012471.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012477.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012481.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012482.jpg,train,both,RDD2020,Japan_0124
RDD2020_Japan_Japan_012484.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012485.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012487.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012489.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012491.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012493.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Japan_Japan_012498.jpg,train,alligator_crack,RDD2020,Japan_0124
RDD2020_Czech_Czech_002804.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_Czech_Czech_002813.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_Czech_Czech_002819.jpg,train,pothole,RDD2020,Czech_0028
RDD2020_Czech_Czech_002824.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_Czech_Czech_002841.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_Czech_Czech_002842.jpg,train,pothole,RDD2020,Czech_0028
RDD2020_Czech_Czech_002866.jpg,train,pothole,RDD2020,Czech_0028
RDD2020_Czech_Czech_002867.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_Czech_Czech_002878.jpg,train,alligator_crack,RDD2020,Czech_0028
RDD2020_India_India_008400.jpg,train,both,RDD2020,India_0084
RDD2020_India_India_008407.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008416.jpg,train,both,RDD2020,India_0084
RDD2020_India_India_008421.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008425.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008430.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008436.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008440.jpg,train,both,RDD2020,India_0084
RDD2020_India_India_008446.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008458.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008465.jpg,train,both,RDD2020,India_0084
RDD2020_India_India_008466.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008468.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008471.jpg,train,both,RDD2020,India_0084
RDD2020_India_India_008475.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008479.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008480.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008486.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008492.jpg,train,pothole,RDD2020,India_0084
RDD2020_India_India_008494.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008496.jpg,train,alligator_crack,RDD2020,India_0084
RDD2020_India_India_008499.jpg,train,pothole,RDD2020,India_0084
RDD2020_Japan_Japan_004900.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004904.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004905.jpg,train,both,RDD2020,Japan_0049
RDD2020_Japan_Japan_004907.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004912.jpg,train,both,RDD2020,Japan_0049
RDD2020_Japan_Japan_004913.jpg,train,both,RDD2020,Japan_0049
RDD2020_Japan_Japan_004914.jpg,train,pothole,RDD2020,Japan_0049
RDD2020_Japan_Japan_004915.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004917.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004919.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004920.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004923.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004924.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004929.jpg,train,alligator_crack,RDD2020,Japan_0049
RDD2020_Japan_Japan_004930.jpg,train,both,RDD2020,Japan_0049
RDD2020_Japan_Japan_004938.jpg,train,alligator_crack,RDD2020,Japan_0049
