filename,source_dataset,source_url,source_country,license,original_filename,original_class,final_class,image_width,image_height,split,sha256,phash,annotation_status,annotation_method,review_status
RDD2020_India_India_003293.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_003293.jpg,D20,alligator_crack,720,720,train,cfee761c617252d5fd243484ed4e4c860456ca1e18d55ccf30e8833ccaf5980a,81bce61f398748f1,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_003294.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_003294.jpg,D20,alligator_crack,720,720,train,edbdd6aca7305830dd76806865f15a9c7ffdb3bc6989cb31e97578b1784097e3,c4af6b601d3183fc,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004200.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004200.jpg,D20,alligator_crack,720,720,train,eb59aa7e99e45b67f375576db94249eb41e82bc0037b066b71b73de0ad224c44,999936460f9fe246,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004201.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004201.jpg,D20;D00,alligator_crack,720,720,train,5afc2564e9aa6ca5b4779dc1bfc0a9fa1fe0f0b8579be61d48b9fbaff5275590,988b4b588ecf7714,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004205.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004205.jpg,D44;D20,alligator_crack,720,720,train,6c7074b648a5327ddc9d2801e9ef60195b29d9ef12706a0ed207a30bd95d67a1,dcdcb6a1a12988ee,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004208.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004208.jpg,D40;D20;D00,both,720,720,train,01787e7143b536faabb8d3009a6a94abcad520457e1badd74fcea846d00bc552,83a4f45b0b85f879,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004209.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004209.jpg,D44;D40,pothole,720,720,train,7c69dd5748d163b7df991c1eeadcb9d46ae79db54e561f2e7ef588cff47ebf01,8995b6463dc98ad3,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004210.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004210.jpg,D20,alligator_crack,720,720,train,5fae542738f621b0209c7fa200f0047e936db2d327ab3776f013b41f7ecdd03d,91c0e2f3b14c7cb9,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004226.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004226.jpg,D40,pothole,720,720,train,5e06ca888cd1a7c8ebec4c3140cf7a3c3225d2089ee0fbf9856a60cbac09be33,8181e373589eb763,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004238.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004238.jpg,D20;D00,alligator_crack,720,720,train,cac371c01484adbb7c7ba83d5c54fc0bae04a4b5a87b2aec3dea6f6deddeb5c8,dc836e48d58e2b17,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004242.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004242.jpg,D20,alligator_crack,720,720,train,3da3f6ea240d9b5d81081e0eaef29d19ef4b842339f431ed1c8914d4f8105adf,87861e989187d6ee,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004243.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004243.jpg,D40,pothole,720,720,train,65acab010216c70082e092213c33207454d3c1b920ad436f5b46f4c079bddba1,9e8a01e1face07f4,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004249.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004249.jpg,D20,alligator_crack,720,720,train,d6d3af1f9fd0991894067ebcb70664029d7ffa5f90b30b0136f01e4708aee348,8d8d0a5e239f5077,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004253.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004253.jpg,D40,pothole,720,720,train,6ea7d4ce27e0c6946d702e97ff0eb8c8db475270cd13a0d93a5cd11f2e9f7c5d,808f524f29d4fe27,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004256.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004256.jpg,D40;D00,pothole,720,720,train,fa6988af577e2125fd8fe0f9230c7e43ffa294ce531e5488a156f9a157bd4c44,d5a5a74a19d1c46e,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004257.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004257.jpg,D20,alligator_crack,720,720,train,135bb78cb8e1751d4a23dbf485048b204ddd45ca8664e32a7c5bda6c1f96ef54,d8cab6370998dae1,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004263.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004263.jpg,D40,pothole,720,720,train,3bb868aea8dd0906689d337adc75573f40a864a959912a8cb886c26c74a58a89,8582f27c78b78e4a,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004264.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004264.jpg,D44;D20,alligator_crack,720,720,train,2928380f000f59f33c0655a9bd16e9d8fd0fa9d4269ccc83f97740f54fd24ed4,c483797c1e87a3e1,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004268.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004268.jpg,D20;D00,alligator_crack,720,720,train,1d5336cc877334181b750ba92dd88a684771930341b07a5e5f33c19175edc85c,c8cc76361289dd5d,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004274.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004274.jpg,D44;D20,alligator_crack,720,720,train,a518c4d3b8ff5990254e2f7d17647a9b9d967c6c97543d50a3bed2970eebfc3b,dcc4f72d0c8ac374,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004278.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004278.jpg,D40,pothole,720,720,train,b35099d5ba5440f882f1058f839e07d2e2bdb8a78421491b903ef8cae0cb4fc9,84a7b74f0a81f34b,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004285.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004285.jpg,D40;D20,both,720,720,train,5d985b058e1d51ed1b7998a60bd200205d09af783c0af1ded52ea52b2e7fd322,90b98ccc2ed6d43d,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004290.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004290.jpg,D40,pothole,720,720,train,b1ef6ed402cb54634b598d74d16b60d0c1246a19826372480c17c5ee68f2e73f,9b8f70523c3763a1,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004293.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004293.jpg,D40;D20;D00,both,720,720,train,d9c3273062594ed132472120905b90d40020e6204beb691bb83f2683f9f3cb6e,cbc2b4b5f54a4a1a,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004294.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004294.jpg,D40,pothole,720,720,train,5d468f1ce65a93fbdd2a24d2dbf4da0100b4674100ae513cd5807f5e9d9a517e,d597234a1cd54d3a,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004297.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004297.jpg,D20;D00,alligator_crack,720,720,train,ac7c995d7de842bb80cef8ebdd9e432864c1dd64970493a9fef16e20c89ec216,949f7c141ed8c61e,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004298.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004298.jpg,D40,pothole,720,720,train,753ea71aee2e4ced8fa0e2a33d9ebb60cc73d6a86efdbb3be1ef26465c231ee3,cd837ece41dca650,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_004299.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_004299.jpg,D40,pothole,720,720,train,9c597646fc10dacfd3f115203c747b77b5e7f67dc4135486708973711a6edc60,d78c85ab3932134f,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009404.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009404.jpg,D20;D00,alligator_crack,600,600,train,49ea6933a73fd35cbb238e0ad804a159611519215a2744db72456fe93f54aa3e,a2887ae86bf308f6,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009408.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009408.jpg,D20,alligator_crack,600,600,train,8b386acdffecf57e780f1899ca232bb4b840128c9def324d82acb66e8759e2de,cdc5b2d092363ec9,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009409.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009409.jpg,D40;D20,both,600,600,train,3e4243238b6d424d99788cbc8a0ca3a2354b283f84c12eae47dedc6354025fb2,81f398987f676544,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009411.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009411.jpg,D10;D20,alligator_crack,600,600,train,8ccc2a8c0afc8cc0b71f646454c1043babcc416e08d5c2861b56bb7b9e281b22,8383caf8d82d35b6,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009412.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009412.jpg,D44;D20,alligator_crack,600,600,train,a1048023149cfdb2b8df44c74df46b2537eb35e1de56fe8b13077d1d6ab256a0,a4a4e4c6d5de391a,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009413.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009413.jpg,D10;D40,pothole,600,600,train,f93144a528dbdfa3806662056778fe5233b92382de396bf777c4d56a193a4728,c989a0e7b607979c,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009415.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009415.jpg,D10;D20,alligator_crack,600,600,train,0835b3ceec812dfb344e46afc2f47f0fc1a6db1cd7f3346338aabbe37ec99782,cd4ef3014f7c809b,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009417.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009417.jpg,D50;D20,alligator_crack,600,600,train,74270177f14339d5c7bf0038c1a5ed9c933dd8299dbd85491545cd8f04527808,90b6e5cddf929288,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009422.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009422.jpg,D50;D20,alligator_crack,600,600,train,63ecf8bc4b6f9d6728817be91b298a14bea37922e86d7e6dc84cb644b8f73812,ceccd0f296577098,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009426.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009426.jpg,D50;D10;D20,alligator_crack,600,600,train,c7e7ccf68c07e3ce6512b500574512adfb1b4cefe700145c04ee757b48a88548,cc8c0c2cafffe1c0,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009427.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009427.jpg,D40;D20,both,600,600,train,c2f9619ac7f2f6cdec740f7420b5f55495b197d21f3575f9170f98a05d71133b,e1e5ad8e0e5ad8b0,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009429.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009429.jpg,D20,alligator_crack,540,540,train,4966bbd0d6be46848eba5bfd99573d6ae2fd42509428c0926275dab9d7848957,992606193e3f3735,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009430.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009430.jpg,D50;D20,alligator_crack,600,600,train,a0dadea20a3868743e9d256dcd95c0847524ec4c3c5c01e1beda78228c50753c,81819ad667f07979,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009433.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009433.jpg,D50;D20,alligator_crack,600,600,train,8a9c5581181fd33a301168b50b27af89b0bb783732931a6c7bac501d5c8b3d3c,c0c2d9db3e367864,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009435.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009435.jpg,D20,alligator_crack,600,600,train,1dd55366f70108ff6d9ad4d73c741843a3ae4c5b07cf9a6a7cdaa3f9dd99371b,f070f1dfe707030c,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009436.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009436.jpg,D50;D20,alligator_crack,600,600,train,da968b7dacae870c43515bc9de89589589dcf07660b643c496f5d87f9fc4d7db,8397d6c61c257d58,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009440.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009440.jpg,D44;D20,alligator_crack,600,600,train,1675632893ab86982a6c85b884edbcd6a92d15bd868a3575a20d7d8164b0395e,c0c0acbc99bb3373,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009441.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009441.jpg,D50;D20,alligator_crack,600,600,train,66ef2f7eaee90a9358a2c3386c2f52a69697788ba73ed427c9bb9cdc5b1f6e7a,98d2ada57b5103dc,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009444.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009444.jpg,D50;D44;D40,pothole,600,600,train,47e988d04336a311c287a8f3cdf5f535fc8f751d0b11efce4dd4044f1ee281a8,d9261fd0809fbae4,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009447.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009447.jpg,D20,alligator_crack,600,600,train,fb5091598fcf814ee70bc811912f1a27f4faf2b890580acb574e37f2295c0f42,858787cd1d3c3a33,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009449.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009449.jpg,D10;D20,alligator_crack,600,600,train,1641c973909d76bcace01a1ffacd063906356761fc854b361b323221afa0c4ce,e4e5eb5a191989ca,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009452.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009452.jpg,D43;D20,alligator_crack,600,600,train,51c78f218ab8f497fb2925cf617e6c3ac05a98c880deed65607312a45619ed06,989ad092a1e56fe5,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009453.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009453.jpg,D44;D20,alligator_crack,600,600,train,b8ee1e1aa6ec339a489a51fb1a7758c8a1baaad380a1248bd737f779561fe80c,c3e3b71a20634edc,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009454.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009454.jpg,D50;D40,pothole,600,600,train,ab7203d238b7c816783acd21db25c2dfb75d7416468bc762b6c49323989db4c0,c3b9e1de5a076168,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009457.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009457.jpg,D20;D00,alligator_crack,600,600,train,57e4270064465b333df5e3d7bd38c98424f6a9c4cb294f7d130971d6fff71e08,f789e0a1258d39f1,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009458.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009458.jpg,D20,alligator_crack,600,600,train,76c6c4c644967b66cd2ad1a08821648de1a70b632e652f15376699436ffa9819,c8c949d9c0cbafcc,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009460.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009460.jpg,D20,alligator_crack,600,600,train,b67550fcabf7624fdc642bf28b486a331af2bce3e91b13f1ebfb2da1e619ae51,8b8bf05b1ca38adc,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009461.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009461.jpg,D40,pothole,600,600,train,36ff534281a6fae46d0b7c94e307ebe05364406faaabc3adc8e2834e0d7b4cad,87d5dcac2be33310,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009463.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009463.jpg,D20,alligator_crack,600,600,train,3762680decc28bc8f1d949ddfc32761d45a141829d960527ba4db92a735fbb6d,989898c4e6e6b3d3,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009464.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009464.jpg,D50;D20,alligator_crack,600,600,train,ec667a08cb808d69621332e43a89cc6541fa59a7ea7f94d7ff2ee62b06aef733,c1ccddb13233a6cc,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009465.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009465.jpg,D20,alligator_crack,600,600,train,6108a18f6d58f9bf028e47bb84ca87d79bbb3a6bc78160b97ebb01ccff533681,856efa05477c809f,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009470.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009470.jpg,D20;D10;D44;D00;D50,alligator_crack,600,600,train,b393c2b56ce866767cd2f3dd81d2fbbfa30e45c68df30bf6b7dd4916e9bafae0,9c9c88a5b7a0276f,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009471.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009471.jpg,D20,alligator_crack,600,600,train,b461ba82ff02d21f07612cf074b8d59709d5fddb18bc23055643db3e96111ca9,dcccb21357c9e033,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009474.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009474.jpg,D10;D20,alligator_crack,540,540,train,b556773641e1405243fda082b8446decb266c1afd781c0fd48ebc77ecea5d22e,86841103cf175fdf,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009476.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009476.jpg,D20,alligator_crack,600,600,train,c59dff13a565166be3680ad81397a29b6fcb3e53f8901e989c8903f7841885d6,cacaf1b3be242549,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009479.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009479.jpg,D10;D40;D20;D00,both,600,600,train,825fed6f998a16ff4ada274c29cd6a82cc8c9b02bb5366f023a84e369e2e2891,858feae8f4540b2b,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009480.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009480.jpg,D10;D20,alligator_crack,600,600,train,b3441411540b8faa42a69ede5300e1ac4e4c97059aa8feb1e47af6ea05f0ba86,8480f0784d9fb37e,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009481.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009481.jpg,D43;D40;D20,both,600,600,train,edc70969aa9977c457ddcaff5b2da3f5ef1e63683fa1f32f4998144361dc2733,8585f8787ca48fe8,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009483.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009483.jpg,D20,alligator_crack,600,600,train,a9d18e0f25865de55f51ba7d220970df82cf61530b6932ae255919463b1e02d2,dd95b4e02b348a8f,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009484.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009484.jpg,D40,pothole,1024,1024,train,75ade920ba5cb03b7cad08f2744232eb57b21d65b4d0c3736edbf6f3d4f797ac,c7861cb1c1c7d5d4,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009488.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009488.jpg,D10;D20,alligator_crack,600,600,train,0d6de8621b4447a98b990107c9635a3cac6f7bc31ba5b4a01f03aca3b8702020,d0d4b5ab216978ba,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009490.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009490.jpg,D40;D20,both,600,600,train,ba3196faa9f4819738494b90441d4fc9555a499b224e5b5fdd423e10ac734372,a5b7424a4c3d3f32,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009491.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009491.jpg,D20,alligator_crack,600,600,train,617b2ba843e70f9331addb84df80aa5f5cfb53b6c324ae4895450b1964e4a18a,f7c0849d1969c9d6,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009492.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009492.jpg,D40;D20,both,540,540,train,cba38418f66f6600746112f496eb7fced2b24dff0d9f35b3d8aee3828efc4618,aa8a9154a89717bf,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009494.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009494.jpg,D40,pothole,1080,1080,train,e35fa3ebe10270b57b9dabe953922a37ed0d65d4e16bc91ad2036a31519a3a60,fc760f8f506007b6,verified,manual_ground_truth_reprojected,accepted
RDD2020_Japan_Japan_009499.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,Japan,CC BY 4.0,Japan_009499.jpg,D20,alligator_crack,600,600,train,569ca428f272f7c85b78f2245b03745a72e77a2679ab63f32f7d4405c3045aa8,9d9f8ec2c0e1f0f0,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008906.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008906.jpg,D40;D20;D00,both,720,720,train,6112c122c36d551486dd4114067d02f1e57559d4eb9951aa002651f162a8dd0d,9ebee1e036bd500a,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008909.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008909.jpg,D44;D20,alligator_crack,720,720,train,b5aa7d879f9c25a75f8e749537edfd8fe54a5594ecc0fb7079601d52f0e0ee69,8480e1f16abdbd4b,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008915.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008915.jpg,D40,pothole,720,720,train,ab665b875323924e9ad5109a9eb3dbf797b9073e9b23176b2894dd2801ab6b0f,9ebc38580cbc687e,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008918.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008918.jpg,D20,alligator_crack,720,720,train,27690d631becdd676a3d39ff5fe1552b680df669020463d9afa7c86d5411cec2,d1d4e66f1b95c068,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008925.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008925.jpg,D40;D00,pothole,720,720,train,01db02bfdc75311a9e677b980fd3a8d07985eed15316bae61baf841bee897e59,d8a8264b4b9cb4eb,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008926.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008926.jpg,D40;D20,both,720,720,train,b0135a29ec0cee79bf22c1536f8de6c5bfe2bafcfbd4e60bd83314514e2893ab,c9a4b6f10d2d9ae2,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008927.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008927.jpg,D40;D00,pothole,720,720,train,76597e520739961b785976a198ccf8655eaf1d6b65594f317a019bb32837ef54,928ee74532fac60d,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008928.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008928.jpg,D20,alligator_crack,720,720,train,3fa08899e155ad3ca70860b722a0b4d9df71ca14424058d084081e2c1977da4a,d9c0e5775a9e2621,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008933.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008933.jpg,D40,pothole,720,720,train,e735a52b1c072cb30178dd9382ddab52518910f04ea28a0b1eef76bc34da2672,ccccf11316e4d999,verified,manual_ground_truth_reprojected,accepted
RDD2020_India_India_008942.jpg,RDD2020,https://doi.org/10.17632/5ty2wb6gvg.1,India,CC BY 4.0,India_008942.jpg,D50;D40,pothole,720,720,train,5bcf19732d26818899608a9f38ab926fa9ec7af922d53b55c234eda31bd8e246,99b3e449d9946c4b,verified,manual_ground_truth_reprojected,accepted
